2019/03/22 00:33:16,https://www.linkedin.com/jobs/view/1166362957/?eBP=NotAvailableFromVoyagerAPI&refId=9b8ccce7-6e00-4f7f-9b9a-4ab6366d024f&trk=d_flagship3_search_srp_jobs,Product Manager - Levant (Hematology),Roche,"Beirut, LB",Posted 1 week ago,102 applicants,"Responsibilities, Develop the allocated brand strategy based on global recommendations, and implement the annual brand plans designed to deliver the required business results., Develop the Annual Brand Plan (ABP) for the allocated products/indications, in line with the Business Planning Process and in collaboration with medical, communication, market access, compliance and sales teams., Request market surveys when needed to ensure reliable data in the ABPs., Ensure effective stakeholder management, Identify key stakeholders, then develop and implement tailored management plans., Coordinate with Squad team to ensure that all Roche activities consistently fall under Roche ultimate purpose to educate the HCP’s and consequently benefit their patients., Conduct regular field visits and provide feedback on message recall to ensure the effectiveness of the sales calls., Utilize CRM to fill in assigned data fields and manage customer data., Ensure communication of marketing strategies and activities to the sales team., Conduct appropriate and timely team trainings and products’ updates, in order to guarantee high level of product knowledge and calls quality., Assess message dissemination through regular double visits, and address issues or opportunities for improvement in a timely manner., , Qualifications, Pharmaceutical / Medical University Degree, MBA is plus., Minimum 5 years of experience in the pharmaceutical industry, with 2 years of experience in Marketing., Previous experience in a regional role is a plus., Strong communication skills with the ability to lead engage and influence at different levels of the organization., Strong interpersonal skills to interact with key decision makers., Influencing / Negotiation skills., Roche is an equal opportunity employer., Sales & Marketing, Sales & Marketing > Product Life Cycle Management",Entry level,Hospital & Health Care,Full-time,Product Management Marketing,"Roche is a global pioneer in pharmaceuticals and diagnostics focused on advancing science to improve people’s lives. The combined strengths of pharmaceuticals and diagnostics under one roof have made Roche the leader in personalised healthcare – a strategy that aims to fit the right treatment to each patient in the best way possible.

Roche is the world’s largest biotech company, with truly differentiated medicines in oncology, immunology, infectious diseases, ophthalmology and diseases of the central nervous system. Roche is also the world leader in in vitro diagnostics and tissue-based cancer diagnostics, and a frontrunner in diabetes management.

Founded in 1896, Roche continues to search for better ways to prevent, diagnose and treat diseases and make a sustainable contribution to society. The company also aims to improve patient access to medical innovations by working with all relevant stakeholders. Thirty medicines developed by Roche are included in the World Health Organization Model Lists of Essential Medicines, among them life-saving antibiotics, antimalarials and cancer medicines. Roche has been recognised as the Group Leader in sustainability within the Pharmaceuticals, Biotechnology & Life Sciences Industry ten years in a row by the Dow Jones Sustainability Indices (DJSI).

For more information, please visit http://www.roche.com/careers

#Roche #Biotechnology #Pharmaceuticals #Diagnostics #Healthcare #PersonalisedHealthcare #GreatPlaceToWork #Innovation"
2019/03/22 00:33:54,https://www.linkedin.com/jobs/view/1168445233/?eBP=CwEAAAFpopJPzKQQ4Q3HZ5ehXngStnlFpynB_1ZuHMD_gB0owiKNzswMNp3X64FZwC5ad-zQldudDNJTyEvPhUI7_EuSiPHuZdlrXC0frubXDW-0Qtw2m89d3dqIbFPE3_Q1NUT3p5nARtW-P0d1xzwjlSDnM9KV9SsnpqtoiAbtPaZVafbVhSGWlmnJ4nVtC_CNr-LN7RlatFCDBsOenlPYxRNrFD4KcZINWzZa_dio1BwWe_a3BAonum1AsgYdPWr3yGC2M0GJYGsCXdrFTmhjnIYhoSVSsVusU2oQ5t6ZmB61gwVw1TkeWaf0M5UuQ6aLLwNJ_hUxMtcw7pXAHKqfzW4a&refId=9b8ccce7-6e00-4f7f-9b9a-4ab6366d024f&trk=d_flagship3_search_srp_jobs,Restaurant General Manager - Babel - Relocation to Kuwait,M. H. Alshaya Co.,"Beirut, Lebanon",Posted 3 days ago,41 applicants,"The Role:, , You will be responsible for managing the day-to-day operations of the restaurant, ensuring that sales, profitability and customer service targets are met, and that the most suitable products and services are available to the customer. You will also improve the company's performance and ensure business growth by exploiting opportunities to maximise sales and profitability and by increasing customer satisfaction., , Qualifications & Requirements:, , You will have:, , * A university Degree in an appropriate field, or equivalent experience, , * At least 5 years' retail experience as general manager of a fast-paced restaurant, , * Financial skills with P&L and inventory management experience, , * Excellent English skills (both written and spoken)., , * Computer literacy.",Mid-Senior level,Restaurants,Full-time,Customer Service Sales,"As a leading international franchise operator, with nearly 90 of the world's most recognised brands in its portfolio, Alshaya Group brings great shopping, dining, leisure and hospitality experiences to millions of customers across the Middle East & North Africa, Russia, Turkey, Europe and beyond. 
Alshaya Group is a dynamic multinational business and family owned enterprise with a consistent record of growth and innovation. For 35 years, Alshaya has been a pioneering force in brand franchising, using its exceptional knowledge and experience to expand at pace.
Our portfolio of well-loved international brands includes Starbucks, H&M, Mothercare, Debenhams, American Eagle Outfitters, P.F. Chang's, The Cheesecake Factory, The Body Shop, M.A.C, Victoria's Secret, Boots, Pottery Barn, KidZania and, coming soon, Hampton by Hilton.
From one retail franchise store opened in Kuwait in 1983, Alshaya Group has consistently grown and diversified and today offers customers an unparalleled choice of brands across multiple sectors; Fashion & Footwear, Health & Beauty, Food, Optics, Pharmacy, Home Furnishings, Leisure & Entertainment, and Hotels. A diverse, skilled team of 53,000 people from 120 nationalities support more than 4,000 stores, cafes, restaurants and leisure destinations, a growing online business and a commitment to delivering great customer experiences."
2019/03/22 00:34:31,https://www.linkedin.com/jobs/view/1173641309/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=HIDDEN_GEM&refId=9b8ccce7-6e00-4f7f-9b9a-4ab6366d024f&trk=d_flagship3_search_srp_jobs,Occupational Health Nurse,Murex,"Beirut Central District, Beirut, Lebanon",Posted 6 days ago,Be among the first 25 applicants,"We are looking for a qualified Occupational Health Nurse who will perform various duties to promote and ensure the health and safety of employee. Our ideal candidate will be the local point of contact to advise management and employees on occupational health and wellbeing issues., , Your responsibilities, Deliver professional nursing care and render treatment for occupational and non-occupational illnesses/injuries per standing protocols., Initiate and maintain hearing conservation. Possess good listening skill., Initiate safety processes in the overall well-being of employees at a workplace setting., Document all employee injuries and illnesses within the workplace, Coordinates the selection and instruction of first responder team in First-Aid, cardiopulmonary resuscitation (CPR), and automated external defibrillator (AED)., Maintain employee confidentiality at all times, Conducts periodic assessments in response to requests or special needs., Plan prevention and education interventions, Assist/Coordinate health promotions activities i.e. blood drive, flu shots, biometrics screenings etc., and provide health education and teach self-care practices to employees., Organize training sessions for volunteers from various departments on First Aid Training and Basic Life Support., Provide a line of communication and counseling to employees. Refer employees to appropriate services for additional assessment as needed., Establish and follow plan for self-development and professional accountability., Perform other medical/occupational functions as assigned., , Your Profile, A minimum of 12 years’ work-related experience; with at least 5 years’ exposure as company nurse, BS in Nursing is a must (Registered nurse) is a must; Diploma in Psychology is a plus, First Aid Training & Basic Life Support Certifications (Red Cross), Good interpersonal communication and listening skills., Flexible with working hours, depending on business requirements, Ability to assess employee condition and work with treatment plans., Strong attention to details and highly organized, In-depth knowledge of healthcare regulations and medical terminology in addition to the latest medical equipment to diagnose, treat and monitor employee conditions, Languages proficiency: Arabic, English and French, Knowledge in Microsoft Office and internet application",Mid-Senior level,Computer Software,Full-time,Health Care Provider,"Murex is a recognized global leader in software development for trading, risk management and processing. Every day banks, asset managers, corporations and utilities, across the world, rely on Murex people and Murex solutions to support their capital markets activities. Our motto “pioneering again” sums it all up: since its creation, Murex has reinvented itself time and again to adapt to capital markets revolutions – each time offering innovative software solutions to the industry. 
 Over 2000 specialists are located across our 17 offices: Beijing, Beirut, Dubai, Dublin, Hong Kong, London, Luxembourg, Moscow, New York, Paris, Sao Paulo, Santiago, Seoul, Singapore, Sydney, Tokyo, and Toronto. The development team mission is to build, maintain and evolve a framework with a set of stand-alone tools that will allow different types of users to deploy and test in an automatic way Murex products. 
 Different roles exist; all of them are around development but with different interesting topics such as user interface, client server development, etc."
2019/03/22 00:35:08,https://www.linkedin.com/jobs/view/1167720219/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=SCHOOL_RECRUIT&refId=9b8ccce7-6e00-4f7f-9b9a-4ab6366d024f&trk=d_flagship3_search_srp_jobs,Sourcing Business Excellence -Process & Tools Manager,Ericsson,"Beirut, LB",Posted 1 week ago,93 applicants,"Date: Mar 13, 2019, , Job Summary, , We are now looking for a Process & Tools Managers in the MMEA Sourcing Business Excellence organization (the general global job role is categorized as Sourcing Functional Development Manager). You will be challenged to generate value for Ericsson by driving business, operational, organizational, technology and competence subject matters. You will actively recognize emerging trends, problems, and business needs. You will be able to provide creative solutions to be applied wherever necessary by designing, developing, and securing deployment of strategies, policies, processes and tools in your own area of expertise. And you will be effective by, securing performance, ensuring consistency and globalization whilst providing expert advice within the Functional Area., , Responsibilities, , Understand the global sourcing process in detail, Perform continuous gap analysis between Global and MMEA process implementation, Drive the MMEA process implementation, and monitor its success, Driver of new tools implementation in MMEA region, Drive important process improvement projects and ensure their completion in time & result - change management, Evaluation of new tools for the process, support regional and global evaluation, Provide continuous feedback to the Global SBE Process org to challenge status quo and MMEA requirements, Together with the SBE Competence Manager ensure that the MMEA sourcing organization has the right process know-how to successfully implement & excel in their work with the sourcing process, Close collaboration with SBE Process Control Function to monitor and take action on important control points, Strive towards automation, working with proactive performance mgt in the SBE team, , Key Qualifications, Education: Academic degree or the equivalent level of knowledge., Min 3 years of experience, Domain experience: Sourcing / Sourcing Business Excellence, , Additional Requirements, Ability to lead and motivate high performing teams - especially virtually, Knowledge and understanding of market trends and Best in Class practices, Global mindset and ability to drive change and results in a matrix organization, Solid knowledge and understanding of:, Improvement process and ways of working, Strategy development and deployment process, IT Process, Sourcing process and ways of working, Preferably with experience from working in other sourcing job roles, , Why is Ericsson a great place to work?, , Ericsson enables communications service providers to capture the full value of connectivity. The company’s portfolio spans Networks, Digital Services, Managed Services, and Emerging Business and is designed to help our customers go digital, increase efficiency, find new revenue streams, and create new user experiences. Ericsson’s investments in innovation have delivered the benefits of telephony and mobile broadband to billions of people around the world ensuring our solutions - and our customers - are at the forefront of innovation. We support networks that connect more than 2.5 billion subscribers. With over 100,000 employees and customers in 180 countries, we combine global scale with technology and service leadership. 40 percent of the world’s mobile traffic is carried over an Ericsson network. And, our Technology for Good and Connect to Learn programs include creating technology that makes it easier to save lives, feed societies, bring technology to emerging markets and connectivity to remote areas, and grow businesses and prosperity., , At Ericsson, we give our employees the freedom to think big and navigate their career, on a global scale. We create technology that helps others, from helping people enjoy their favourite content to helping people recover from natural disasters by enabling better communications between rescue workers. Your ideas and innovations can turn into achievements that impact society and change the world, creating new connections, new possibilities, and new capabilities. We find that Ericsson is at its best when we bring together the diverse skills of our people. Working across business areas, across cultures, across geographical borders, across technical disciplines. More often than not, across ground-breaking solutions. Next generation technology can be staggeringly complex. But the simpler it is to use; the more people benefit from it. Join us and help build technology that makes it simple to connect with information, business, societies, and each other., , Ericsson provides equal employment opportunities (EEO) to all employees and applicants for employment without regard to race, color, religion, sex, sexual orientation, marital status, pregnancy, parental status, national origin, ethnic background, age, disability, political opinion, social status, veteran status, union membership or genetics., , Ericsson complies with applicable country, state and all local laws governing nondiscrimination in employment in every location across the world in which the company has facilities. In addition, Ericsson supports the UN Guiding Principles for Business and Human Rights and the United Nations Global Compact., , This policy applies to all terms and conditions of employment, including recruiting, hiring, placement, promotion, termination, layoff, recall, transfer, leaves of absence, compensation, training and development., , Ericsson expressly prohibits any form of workplace harassment based on race, color, religion, sex, sexual orientation, marital status, pregnancy, parental status, national origin, ethnic background, age, disability, political opinion, social status, veteran status, union membership or genetic information., , Primary country and city: Lebanon (LB) || || Beirut || Consulting&SysInt, , Req ID: 274587",,Telecommunications,Full-time,Engineering Information Technology,"We help our customers enable the full value of connectivity by creating game-changing technology and services that are easy to use, adopt and scale. Our comprehensive portfolio ranges across Networks, Digital Services, Managed Services and Emerging Business; powered by 5G and IoT platforms."
2019/03/22 00:35:44,https://www.linkedin.com/jobs/view/1153974180/?eBP=JOB_SEARCH_ORGANIC&refId=9b8ccce7-6e00-4f7f-9b9a-4ab6366d024f&trk=d_flagship3_search_srp_jobs,Art Director,Ethos Interactive,Lebanon,Posted 2 weeks ago,81 applicants,"Company Description, We are Ethos. An award winning Digital Marketing and Communications group. We think big and we make big ideas come to life. Whether we're creating the next big digital campaign or helping a small business expand its reach, people at Ethos are authentic builders at heart. We work for global leading brands in the region like McDonald's, Huawei, Mobily and American Express, and have successfully developed our own digital brands too., , Job Description, We are looking for a creative Art director who is deeply committed to creative visual solutions and loves the challenge of translating complex briefs into impactful concepts, and clearly communicated stunning visuals. , You have build experience in the advertising field where you contributed in helping brands create buzz around their message, product and brand through creative advertising campaigns., With a strong hands-on design experience, you demonstrate rigorous understanding of how to orchestrate the assets of visual expression. You will put your obsession for detail and pixel perfect execution to the test and deliver stunning creative concepts that meet clients briefs and expectations., Under the direction of a Creative Lead (CD, ACD and/or Senior Art Director), you will work on several projects at a time and will be involved in all phases of a creative project., , Your job will include:, Leading conceptual brainstorming and visual explorations , Inspire and supervise creative designers to deliver pioneering ideas for digital/print, Take work from concept to final execution within deadlines, Translate a campaign concept into creative visual form through design, video, events, social and emerging platforms, Development of storytelling presentations that will assist in the creation of effective campaign proposals for our client base and the winning of creative business pitches for future global clients. , Articulating and presenting creative ideas/treatments to teams., , Qualifications, Proven working experience as Art Director., Hands-on and exceptional portfolio experience in visual advertising showcasing innovative concepts and visual storytelling., A keen eye and broad experience in typography, icon design, photography, image manipulation and visual styles/treatments., Meticulous attention to detail., Strong time management and organisational skills., Quick accurate problem solver, not afraid of big challenges, rapidly changing design demands, and under pressure deadlines., Effective communication skills (both in conversation and in writing)., Masterfully competent with Adobe Creative Suite., Competent with PowerPoint/Keynote., Knowledge in UI/UX and the creation of websites and mobile applications is a plus, A minimum of 4 years experience in art direction with a design studio or advertising agency.",Director,Marketing & Advertising,Full-time,Design Advertising Art/Creative,"Ethos KMS Group is the Middle East’s leading multi-disciplined agency known for pioneering digital transformation, data-driven marketing, best in class content production, along media, technology and business consulting expertise.

We think big and we make big ideas come to life. We are crazy about the digital world and we aim high. We are looking for talented and valued people with interesting and provocative ideas, along with bold and diverse perspectives. Our culture is all about the thriving young team of us in 4 offices around MENA, while we boldly help impact the success of leading brands like McDonald's, Huawei, and American Express.

We are a full-service communication agency with digital at core. We are part of the Ethos KMS Network.
Since 2005 and through through three main regional offices, we helped our clients to lead and innovate. We created new channels for brands to connect with people. We studied users, and watched trends rising and falling. This made us understand how to engage with customers and encourage them to share."
2019/03/22 00:36:20,https://www.linkedin.com/jobs/view/1168567033/?eBP=JOB_SEARCH_ORGANIC&refId=9b8ccce7-6e00-4f7f-9b9a-4ab6366d024f&trk=d_flagship3_search_srp_jobs,"Channel Business Manager , North Africa and Levant",Milestone Systems,Lebanon,Posted 1 week ago,147 applicants,"If you are driven by sales and results, feel passionate about over achieving your budgets and know what it takes to win large accounts and work on a strategic & operational level – Keep on reading!  ,   Milestone Systems are currently looking for a commercially and technically experienced Channel Business Manager who has good knowledge of the Video Surveillance & Security industry in North Africa and can build and manage a portfolio of dedicated channel partners.  ,   Your Opportunity  , As a Channel Business Manager, you will have a key role in the further development of the important territory of North Africa, where your main responsibility will be to deliver on the business objectives. Using your expertise and knowledge in channel management you will have the opportunity to grow and expand the business with your channel partners (2-tier). You will also be responsible for prioritizing your accounts and the attention given, with the aim of maximizing the business potential of the portfolio.    ,     Work Tasks, The position will be based in Beirut and the role will report to the Regional Sales Manager, Channel Sales, MEA.  ,   Work tasks will include:  , Building, driving and deepening the relationships with key systems integrators    , Building, driving and deepening the relationships with local consultants    , Building, driving and deepening the relationships with selected end users    , Participate in events, seminars and exhibitions – and ensuring that maximum output is achieved by attending these  , Be liaison for the territory to the rest of the organization and vice versa  , The job will require travelling in the territory and sometimes abroad to other Milestone offices  ,   Professional qualifications  , Min. 3-5 years of experience with security and/or video surveillance in the North African region is mandatory  , 5+ years’ experience in channel management with a proven success record  , Strong IT skills specifically with MS Office, Knowledge of Salesforce is an advantage but not a demand, Fluency in English and Arabic. French language skills are appreciated,   Personal skills   , Decisive yet always pleasant  , Self-propelling and result oriented yet a natural team player  , Relationship minded with Business on top of the agenda.  , Open and honest with a positive and solution-oriented attitude  , Service-minded and customer driven  , Milestone Systems offers  , We offer an exciting and challenging job in the leading Video Management Software Company. You will be part of a great team of professional, talented colleagues where you will have a unique opportunity to shape your job role.  As a Milestone employee, YOU are the key to our success, and you will be part of an international dynamic organization in rapid growth.    ,   We are a young organization that highly prioritizes a good social environment and the welfare of our employees., We cherish an informal atmosphere where everybody is always accessible.    ,     The future is up to you - Apply now!, If you want to take on this exciting challenge and be a part of our fast-growing technology company, apply now by submitting your application in English.  , Interviews will be conducted on an ongoing basis.,   If you have questions for the position, please contact Amine Sadi on ams@milestone.dk or  +971 4 559 2727.,   Want to know more about our company and the people who works there?, Check out our website: www.milestonesys.com,   or follow us on Instagram https://www.instagram.com/milestonesystems/",Mid-Senior level,Computer Software Security & Investigations,Full-time,Information Technology Sales,"Milestone Systems is a global industry leader in open platform IP video management software, founded in 1998 and now operating as a stand-alone company in the Canon Group. Milestone technology is easy to manage, reliable and proven in thousands of customer installations, providing flexible choices in network hardware and integrations with other systems. Sold through partners in more than 100 countries, Milestone solutions help organizations to manage risks, protect people and assets, optimize processes and reduce costs. 
 
 We call ourselves the open platform company. That stands for three things: open platform technology, an open business model and an open company culture. Our video management software (VMS) solutions are designed with an open architecture which allows for easy integration with other security and business systems. Yet open platform encompasses so much more. It also represents an open business model with an extensive technology and channel partner network, where everyone benefits from stronger innovation and value creation for our end-customers. Our open company culture is a foundation for how we collaborate internally and conduct business and share expertise and knowledge with partners and customers. 
 
 We are a fast growing company with big ambitions. The entrepreneurial spirit that founded the company can still be seen and felt, even though today we’re a global player in the surveillance industry. We’re headquartered just outside of Copenhagen, Denmark and we have offices in more than 20 countries. We offer a flexible work environment where our employees get to define their workday and have a great deal of influence over how they use their time. We work hard, set our ambitions high and celebrate our successes together. If you are change-willing, internationally-minded and interested in growing as a professional, you’ll fit in just fine. Be sure to follow us so you can be the first to know about job vacancies."
2019/03/22 00:36:57,https://www.linkedin.com/jobs/view/1166362957/?eBP=NotAvailableFromVoyagerAPI&recommendedFlavor=SCHOOL_RECRUIT&refId=9b8ccce7-6e00-4f7f-9b9a-4ab6366d024f&trk=d_flagship3_search_srp_jobs,Product Manager - Levant (Hematology),Roche,"Beirut, LB",Posted 1 week ago,102 applicants,"Responsibilities, Develop the allocated brand strategy based on global recommendations, and implement the annual brand plans designed to deliver the required business results., Develop the Annual Brand Plan (ABP) for the allocated products/indications, in line with the Business Planning Process and in collaboration with medical, communication, market access, compliance and sales teams., Request market surveys when needed to ensure reliable data in the ABPs., Ensure effective stakeholder management, Identify key stakeholders, then develop and implement tailored management plans., Coordinate with Squad team to ensure that all Roche activities consistently fall under Roche ultimate purpose to educate the HCP’s and consequently benefit their patients., Conduct regular field visits and provide feedback on message recall to ensure the effectiveness of the sales calls., Utilize CRM to fill in assigned data fields and manage customer data., Ensure communication of marketing strategies and activities to the sales team., Conduct appropriate and timely team trainings and products’ updates, in order to guarantee high level of product knowledge and calls quality., Assess message dissemination through regular double visits, and address issues or opportunities for improvement in a timely manner., , Qualifications, Pharmaceutical / Medical University Degree, MBA is plus., Minimum 5 years of experience in the pharmaceutical industry, with 2 years of experience in Marketing., Previous experience in a regional role is a plus., Strong communication skills with the ability to lead engage and influence at different levels of the organization., Strong interpersonal skills to interact with key decision makers., Influencing / Negotiation skills., Roche is an equal opportunity employer., Sales & Marketing, Sales & Marketing > Product Life Cycle Management",Entry level,Hospital & Health Care,Full-time,Product Management Marketing,"Roche is a global pioneer in pharmaceuticals and diagnostics focused on advancing science to improve people’s lives. The combined strengths of pharmaceuticals and diagnostics under one roof have made Roche the leader in personalised healthcare – a strategy that aims to fit the right treatment to each patient in the best way possible.

Roche is the world’s largest biotech company, with truly differentiated medicines in oncology, immunology, infectious diseases, ophthalmology and diseases of the central nervous system. Roche is also the world leader in in vitro diagnostics and tissue-based cancer diagnostics, and a frontrunner in diabetes management.

Founded in 1896, Roche continues to search for better ways to prevent, diagnose and treat diseases and make a sustainable contribution to society. The company also aims to improve patient access to medical innovations by working with all relevant stakeholders. Thirty medicines developed by Roche are included in the World Health Organization Model Lists of Essential Medicines, among them life-saving antibiotics, antimalarials and cancer medicines. Roche has been recognised as the Group Leader in sustainability within the Pharmaceuticals, Biotechnology & Life Sciences Industry ten years in a row by the Dow Jones Sustainability Indices (DJSI).

For more information, please visit http://www.roche.com/careers

#Roche #Biotechnology #Pharmaceuticals #Diagnostics #Healthcare #PersonalisedHealthcare #GreatPlaceToWork #Innovation"
2019/03/22 00:51:01,https://www.linkedin.com/jobs/view/1144481955/?eBP=JOB_SEARCH_ORGANIC&refId=9b8ccce7-6e00-4f7f-9b9a-4ab6366d024f&trk=d_flagship3_search_srp_jobs,HR Manager,Puratos,"Beirut, Beirut, Lebanon",Posted 3 weeks ago,Over 200 applicants,"Based at Lebanon, in order to further strengthen our Management team we are currently seeking an:,   HR Manager, (Beirut, Lebanon),   Reporting directly to the Country General Manager with dotted line to the regional HR director, the successful candidate will work closely with our senior HR management in supporting the designated geographic regions. As a member of the country management team, the HR manager assumes multiple roles of strategic partner, coach, change agent and employee advocate.,   Core responsibilities are in the following functional areas: recruitment/employment, performance management, talent management, learning and development, policy implementation, benefits administration, employee relations, and employment law compliance.,     Key Accountabilities,   Integrates into the Puratos Group the workforce, HR systems and processes of the new entity which is being formed by taking over the activities of the former distributor, Acts as the first line of support for local and global HR processes and systems for managers and employees., Manages development and implementation of local HR policies and procedures ensuring full compliance with the local law, Coach and advice managers on HR and leadership topics e.g. coaching, people development, retention/attrition, productivity, disciplinary actions, etc., Manages and leads recruitment and develops contract/employment terms for new hires, promotions, transfers and contracted resources., Manages annual performance review and talent review process. Support development and implementation of individual development plans, Manages compensation and benefits program - administration, communication, monitoring, Roll out group learning & development programs, coordinates nominations for regional/global trainings, sources local external courses, arranges in-house trainings, and evaluates effectiveness of training programs, Maintains integrity of HR data and employee records in accordance with legal requirements and group standard., Involvement in ad hoc projects, as assigned,     Profile, Bachelor degree in Business Administration, HR, Labor relations or Psychology, 8-10 years’ experience in HR as a generalist, preferably in international environment, Knowledge in local labor laws and income tax regulations, Strong change management. Experience in integration is an asset, Extremely well-organized and great multi-tasker without direct supervision, High level of interpersonal skills – situational leadership, influencing, consulting skills and confidentiality, Down-to-earth, pragmatic and enthusiastic personality, Effective communication in English and local language,     Offer, Puratos provides a dynamic, entrepreneurial environment that encourages our people to take initiatives and bring ideas that will contribute to the success of the company. Of course Puratos offers a competitive package (salary, group insurance, healthcare, training…) but additionally, offers you a position that you can further develop and shape.",Mid-Senior level,Food Production Food & Beverages,Full-time,Human Resources,"Do you have the appetite to Grow Your Magic? Consumers everywhere are increasingly conscious of the quality of the food they eat. Puratos develops, produces and distributes a unique range of ingredients for bakers, pastry-chefs and chocolatiers who demand the very highest quality. Founded in Belgium in 1919, Puratos is growing rapidly with over 8500 employees in 74 countries, with a consolidated turnover of over €1,85 billion in 2017. Our passion for innovation, pioneering spirit and core values continue to propel our global ambitions. This, coupled with our commitment to our communities, is what makes working at Puratos so magical."
2019/03/22 00:51:38,https://www.linkedin.com/jobs/view/1166189949/?eBP=NotAvailableFromVoyagerAPI&refId=9b8ccce7-6e00-4f7f-9b9a-4ab6366d024f&trk=d_flagship3_search_srp_jobs,Medical Representative,GSK,"Beirut, LB",Posted 1 week ago,70 applicants,"Your Responsibilities, , Job Purpose, To Implement GSK values through effective interaction with Healthcare Professionals (HCPs) in an assigned territory to ensure effective patient treatment to do more, feel better and live longer. Comply with new HCP engagement guidelines in line with global compliance practices., , Major Responsibilities Include, Recommend and promote brands through scientific dialogues with HCPs based on GSK values in an assigned territory., Manage a key designated territory in order to ensure that visits are in line with the full potential of the customer and territory, Stay abreast of latest business developments and contribute to the functional strategy by applying these in the organization, Execute patient focused detailing approach through excellence in product and disease knowledge using approved promotional materials., Ensure an effective understanding and use of Call Reporting System, Align priorities with company short term and long term commercial strategy, Apply right combination of GSK strategy and market knowledge to optimize accessibility of our products to the patients for their utmost benefit., Contribute towards own performance by identifying development areas and discuss improvement plans with Manager., Act as an inspirational colleague for the team and contribute ideas and actions to ensure positive competition within team, Act as a role model in living the company values of integrity, respect for people , transparency and putting the patient at the core of every decision in every interaction internally and externally, Position GSK as a partner of choice for external experts by building trustful relationships with HCPs and leveraging team’s knowledge and having the patient at the heart of every discussion, Act as a trusted advisor to HCPs and offer appropriate solutions while delivering GSK strategies in an assigned territory., Why You?, A Bachelor’s degree in Pharmacy., Fresh or up to 2 years of experience in a similar capacity preferable with a multinational healthcare company., Fluency in English and Arabic, French (preferable)., Strong communication skills, together with problem solving and organization skills., Ability to work successfully under pressure both independently and within a team., A strong analytical approach and be able to effectively collect, collate and use data to enhance and improve business results., Candidates should be eligible to work in Lebanon., Candidates should be flexible to work in different regions in Lebanon., , Why GSK?, At GSK, our mission is to improve the quality of human life by enabling people to do more, feel better and live longer. Our three world-leading businesses research and deliver innovative medicines, vaccines and consumer healthcare products. We need a talented and motivated workforce to deliver against our strategy. To achieve this, we strive to attract the best people and to create an environment that empowers and inspires., , Contact information, You may apply for this position online by selecting the Apply now button., , Important notice to Employment businesses/ Agencies, , GSK does not accept referrals from employment businesses and/or employment agencies in respect of the vacancies posted on this site. All employment businesses/agencies are required to contact GSK's commercial and general procurement/human resources department to obtain prior written authorization before referring any candidates to GSK. The obtaining of prior written authorization is a condition precedent to any agreement (verbal or written) between the employment business/ agency and GSK. In the absence of such written authorization being obtained any actions undertaken by the employment business/agency shall be deemed to have been performed without the consent or contractual agreement of GSK. GSK shall therefore not be liable for any fees arising from such actions or any fees arising from any referrals by employment businesses/agencies in respect of the vacancies posted on this site.",Mid-Senior level,Pharmaceuticals,Full-time,Sales Business Development,"A science-led global healthcare company with a special purpose: to help people do more, feel better, live longer.

We have 3 global businesses that research, develop and manufacture innovative pharmaceutical medicines, vaccines and consumer healthcare products.

We aim to bring differentiated, high-quality and needed healthcare products to as many people as possible, with our 3 global businesses, scientific and technical know-how and talented people."
2019/03/22 00:52:14,https://www.linkedin.com/jobs/view/1154959071/?eBP=JOB_SEARCH_ORGANIC&refId=9b8ccce7-6e00-4f7f-9b9a-4ab6366d024f&trk=d_flagship3_search_srp_jobs,IT specialist - Cloud,CC Staffing International Ltd.,"Beirut, Beirut, Lebanon",Posted 2 days ago,Over 200 applicants,"Job Description & Role:, Responsibilities will include but are not limited to:, • Virtualization, Microsoft Hyper-V architecture, VMware deployment and support, • Databases, networks (LAN, WAN) and patch management, • Microsoft Windows Server 2008/ R2, 2012/ R2 standard and data center, installation, customization and administration, • System security (e.g. intrusion detection systems) and data backup/ recovery, • Upgrade systems and processes as required for enhanced functionality and security issue resolution, • Provide remote support to on-site engineers and end users/ customers during installation, • Office 365 troubleshooting/ training, • Respond to and resolve help desk requests, • Effectively manage a set of tasks through to completion, • Attend meetings with the sales and management teams",Mid-Senior level,Information Technology & Services,Full-time,Information Technology,"CC Staffing International provides recruitment services tailored for both permanent placement and contractor options. At the heart of our service is the strength of our working relationship with managers and HR teams, to understand their needs and priorities, making the recruitment process both efficient and productive.
CC Staffing International places great attention and focus on: 
- Meeting our clients short term contract needs and partnering in exceeding their business objectives
- Delivering to our client companies the matched expertise and bespoke skills 
- Becoming the ultimate hub for employers and candidates alike
Equal professional care is taken when dealing with clients and candidates to provide a professional and trusted experience. This is the CC Staffing International corporate culture and the foundation of our success."
